age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
49,1,232664,2,13.0,1,2,2,0,1,40,0,0
41,3,114537,0,9.0,3,8,3,0,0,40,0,0
30,1,229741,0,10.0,0,0,0,0,0,40,0,0
46,0,58126,0,9.0,0,0,0,0,0,40,0,0
36,0,185692,8,10.0,0,9,0,0,0,35,0,0
25,0,153841,1,10.0,1,3,2,0,1,40,0,0
50,0,164198,6,12.0,0,8,0,1,0,45,0,1
20,0,56322,1,10.0,1,5,2,0,0,25,0,0
20,3,334113,1,10.0,0,5,0,0,0,40,0,0
35,0,247558,1,10.0,2,10,1,0,0,50,0,0
30,0,183620,0,9.0,0,4,0,0,0,45,0,0
23,0,163665,0,9.0,1,2,1,0,1,32,0,0
39,0,117381,1,10.0,2,7,1,0,0,65,0,0
41,0,108681,1,10.0,0,3,4,0,1,40,0,0
27,0,321456,1,10.0,0,11,0,0,0,40,0,0
81,0,36147,9,15.0,0,9,0,0,0,2,0,0
20,0,194228,1,10.0,0,4,0,0,0,40,0,0
55,0,209535,0,9.0,2,7,1,0,0,40,0,0
22,0,180060,2,13.0,1,2,3,0,0,40,0,0
23,0,164732,1,10.0,1,0,1,0,0,10,0,0
34,0,340917,9,15.0,0,2,0,0,0,50,0,0
27,0,169117,1,10.0,1,3,3,1,1,30,0,0
21,0,197918,0,9.0,1,7,2,0,0,40,0,0
38,3,200289,12,16.0,0,1,0,2,0,40,1,0
65,1,135517,8,4.0,0,0,0,0,0,40,0,0
46,0,111979,8,4.0,0,0,0,0,0,47,0,0
42,0,246011,2,13.0,0,1,4,0,1,55,0,0
55,4,182273,1,10.0,0,4,0,0,0,40,0,0
29,0,376680,0,9.0,1,10,2,1,0,40,0,0
43,0,293176,2,13.0,0,4,0,0,0,40,0,1
42,0,198096,1,10.0,0,5,0,0,0,40,0,1
42,0,178537,0,9.0,1,5,1,0,1,24,0,0
50,0,163002,0,9.0,3,3,5,0,1,40,0,0
23,2,218678,5,10.0,0,8,0,0,0,40,0,0
45,1,244194,6,12.0,0,4,0,0,0,40,0,1
57,0,334585,7,6.0,0,0,4,0,1,40,0,0
23,0,332657,1,10.0,1,5,1,0,1,25,0,0
65,0,115880,12,16.0,0,2,0,0,0,40,0,1
28,0,230856,1,10.0,1,1,1,1,1,50,0,0
47,2,171807,0,9.0,2,3,1,0,1,40,0,0
35,5,182898,0,9.0,0,3,0,0,0,40,0,0
32,0,215047,8,4.0,0,6,0,0,0,40,0,0
35,0,305379,2,13.0,0,2,0,0,0,50,0,1
43,0,250802,1,10.0,2,0,3,0,0,35,0,0
24,2,33432,6,10.0,0,5,4,0,1,40,0,0
26,0,210521,0,9.0,0,0,0,0,0,42,0,1
21,0,51262,0,10.0,1,5,2,0,0,35,0,0
26,0,158846,2,13.0,1,8,2,0,0,44,0,0
39,0,129573,2,13.0,1,2,1,0,0,50,0,1
51,0,138852,0,9.0,0,0,0,0,0,40,0,0
50,1,197054,9,15.0,2,4,1,0,0,50,0,1
25,0,261519,0,9.0,1,4,2,0,0,35,0,0
60,1,187794,0,9.0,0,7,0,0,0,60,0,1
31,0,104509,2,13.0,1,4,1,0,1,65,0,1
28,0,155621,13,3.0,1,0,1,0,0,40,1,0
42,3,121265,3,14.0,2,1,1,0,0,40,0,0
21,0,392082,1,10.0,1,3,2,4,0,40,0,0
29,1,394356,0,9.0,0,9,0,0,0,40,0,0
32,0,216145,1,10.0,1,0,1,0,0,45,0,0
37,0,188774,2,13.0,1,2,1,0,0,40,0,1
35,0,277347,0,9.0,0,6,0,0,0,55,0,0
29,2,249932,5,7.0,1,8,2,1,0,40,0,0
55,0,72812,0,9.0,3,4,1,0,0,36,0,0
43,0,122473,10,5.0,1,6,3,1,1,40,0,0
37,0,258827,2,13.0,0,4,0,0,0,50,0,1
66,0,97847,4,11.0,0,0,0,0,0,38,0,0
37,1,181553,0,10.0,2,0,1,0,0,50,0,0
19,0,102723,1,10.0,1,3,2,0,1,40,0,0
32,0,203674,6,12.0,2,1,3,0,1,36,0,0
48,0,266764,1,10.0,0,0,0,0,0,45,0,1
42,0,173938,0,9.0,3,4,2,0,1,40,0,0
73,0,243030,2,13.0,0,0,0,0,0,30,0,0
34,1,304622,2,13.0,2,1,3,0,1,50,0,0
44,0,277647,0,9.0,0,4,0,0,0,40,0,1
36,0,334291,1,10.0,0,0,0,0,0,40,0,1
21,2,309348,1,10.0,1,3,1,0,1,4,0,0
46,0,175109,0,9.0,0,3,0,0,0,40,0,1
49,0,48120,0,9.0,1,7,3,1,1,40,0,0
23,0,113511,0,10.0,1,0,3,0,0,40,0,0
18,0,394954,1,10.0,1,3,1,0,1,40,0,0
22,0,303781,1,10.0,1,0,2,1,0,40,0,0
40,0,439919,10,5.0,0,6,0,0,0,40,1,0
40,0,390369,0,9.0,2,0,2,0,0,40,0,0
43,3,187802,1,10.0,3,0,1,0,0,37,0,0
31,2,204470,3,14.0,1,1,1,0,0,43,0,0
42,0,228320,1,10.0,0,10,0,0,0,50,0,1
61,1,39128,0,9.0,0,0,0,0,0,35,0,0
30,0,235124,0,9.0,0,7,0,0,0,40,0,1
34,0,177216,0,9.0,1,6,2,0,1,40,0,0
57,0,77927,13,10.0,2,5,1,2,1,37,0,0
20,0,145917,1,10.0,1,3,2,0,1,15,0,0
53,0,185283,0,9.0,0,0,0,0,0,45,0,1
29,0,53181,3,14.0,0,1,0,0,0,55,0,1
41,0,163322,2,13.0,2,10,1,0,1,30,0,0
22,0,137591,1,10.0,1,4,2,0,0,35,0,0
19,0,238474,5,7.0,1,6,2,0,0,40,0,0
42,5,52781,3,14.0,0,1,0,0,0,40,0,1
40,0,335400,1,10.0,0,4,0,0,0,40,1,0
30,0,213722,1,10.0,1,4,1,0,0,50,0,1
46,0,52291,2,13.0,0,1,0,0,0,45,0,1
34,0,240979,0,9.0,3,0,3,0,0,80,0,0
22,0,201490,0,10.0,1,3,2,0,0,20,0,0
21,0,287681,0,9.0,1,6,2,0,0,40,1,0
22,0,163519,1,10.0,1,8,2,0,0,25,0,0
28,5,298661,2,13.0,1,10,1,1,1,40,0,0
38,0,112497,0,9.0,1,1,1,0,0,40,0,1
34,0,66561,2,13.0,0,3,0,0,0,37,0,0
22,0,187052,0,9.0,1,3,2,0,1,40,0,0
29,0,197382,5,7.0,1,0,1,0,0,45,0,0
45,0,188794,0,9.0,2,5,1,0,1,40,0,0
34,0,251421,0,9.0,0,0,0,0,0,40,0,0
37,1,154410,3,14.0,1,2,1,0,0,40,0,0
40,0,191544,0,9.0,1,5,1,0,1,35,0,0
24,0,237262,1,10.0,1,3,1,0,1,35,0,0
47,0,215686,0,9.0,0,0,0,1,0,50,0,0
35,0,165930,1,10.0,0,0,0,0,0,40,0,0
46,0,273575,2,13.0,0,7,0,0,0,40,0,1
22,0,34616,1,10.0,1,0,2,0,1,20,0,0
22,0,77873,10,5.0,1,0,1,0,0,30,0,0
54,0,174102,2,10.0,0,2,0,0,0,40,0,1
40,4,33126,3,14.0,0,0,0,0,0,50,0,0
54,0,115602,0,9.0,0,5,4,1,1,40,0,0
25,0,161007,0,9.0,1,6,2,0,0,40,0,0
33,0,232356,0,9.0,0,4,0,0,0,55,0,0
78,0,292019,8,4.0,0,0,0,0,0,20,0,0
32,0,195000,0,9.0,0,0,0,0,0,40,0,0
33,5,122220,1,10.0,0,2,4,1,1,40,0,1
28,0,25684,0,9.0,1,1,1,3,1,40,0,0
60,0,112821,1,10.0,0,0,0,0,0,35,0,1
38,0,259972,0,9.0,0,6,0,0,0,40,0,0
25,0,324609,0,9.0,1,3,1,1,0,40,0,0
44,0,173981,0,9.0,0,0,0,0,0,40,0,0
21,0,141453,0,9.0,1,5,2,0,1,40,0,0
66,0,423883,0,9.0,0,0,0,0,0,40,0,0
35,2,304252,6,12.0,2,2,1,2,1,40,1,0
29,0,57423,0,9.0,0,8,0,0,0,45,0,0
67,1,132626,0,9.0,0,9,0,0,0,70,0,0
26,0,31143,1,10.0,1,0,1,0,0,40,0,0
24,0,206861,2,13.0,1,3,2,0,0,40,0,0
33,0,155781,9,15.0,1,1,1,0,0,40,0,1
40,0,193385,9,15.0,0,1,4,2,1,40,1,0
23,0,53306,0,9.0,1,0,1,0,0,30,0,0
50,3,24790,0,9.0,0,8,0,0,0,40,0,0
28,1,182826,0,9.0,0,1,0,0,0,35,0,0
55,0,316027,8,4.0,0,0,0,0,0,40,0,0
39,0,270059,1,10.0,2,3,3,0,1,35,0,0
46,0,172581,2,13.0,0,2,0,0,0,50,0,1
50,2,30682,3,14.0,0,1,0,0,0,50,0,0
18,0,97318,0,9.0,1,0,2,0,1,35,0,0
41,0,184466,5,7.0,0,11,0,0,0,55,0,0
64,0,59829,0,9.0,0,9,0,0,0,25,1,0
50,0,281504,1,10.0,0,0,0,0,0,40,0,0
35,2,95455,2,10.0,1,1,1,0,1,55,0,0
58,1,43221,1,10.0,0,9,0,0,0,40,0,1
18,0,31983,11,8.0,1,3,2,0,1,20,0,0
30,0,108464,1,10.0,0,0,0,0,0,40,0,0
23,0,109430,0,9.0,1,5,1,0,1,40,0,0
44,2,150171,0,9.0,2,3,3,0,1,40,0,0
47,0,280030,0,9.0,0,0,0,0,0,52,0,0
37,0,211168,1,10.0,0,10,4,0,1,35,0,0
37,3,191779,1,10.0,0,0,0,0,0,40,0,0
26,0,238367,0,9.0,1,0,1,0,0,40,0,0
38,1,168826,1,10.0,0,0,0,0,0,35,0,0
64,1,234192,8,4.0,0,9,0,0,0,80,0,0
72,0,181494,0,9.0,4,5,3,0,1,25,0,0
42,0,160893,1,10.0,0,5,4,0,1,23,0,0
38,0,412296,0,9.0,2,0,2,0,0,28,0,0
38,0,191479,1,10.0,2,2,2,1,1,40,0,0
42,0,142756,1,10.0,2,3,3,0,1,35,0,0
40,0,224910,0,9.0,1,6,1,0,1,40,0,0
50,0,193884,8,4.0,0,0,0,0,0,40,1,0
56,0,177271,4,11.0,0,10,0,0,0,40,0,1
51,2,26832,0,9.0,0,0,0,0,0,40,0,1
32,0,116365,0,9.0,0,3,4,0,1,20,0,0
24,0,203518,2,13.0,1,1,1,0,1,40,0,0
27,0,236246,6,12.0,0,2,0,0,0,40,0,0
27,5,47907,2,13.0,1,3,1,0,1,40,0,0
48,0,107373,7,6.0,0,7,0,0,0,40,0,1
54,0,343242,2,13.0,0,4,0,0,0,40,0,1
45,0,246392,0,9.0,1,12,3,1,1,30,0,0
44,0,118212,7,6.0,0,6,0,0,0,40,0,0
50,0,254148,13,3.0,0,8,0,0,0,40,1,0
29,0,109814,2,13.0,1,8,2,0,0,40,0,0
23,0,361481,7,6.0,0,5,0,0,0,40,0,0
40,0,175935,2,10.0,2,4,1,0,0,40,0,1
49,0,94215,11,8.0,2,6,1,0,1,40,0,0
31,1,204052,0,9.0,0,0,0,0,0,40,0,1
22,2,289982,2,13.0,1,1,2,0,1,35,0,0
43,0,190044,7,6.0,0,7,0,0,0,40,0,0
43,0,193672,0,9.0,0,6,0,0,0,40,0,0
43,2,106982,2,10.0,3,1,3,0,1,40,0,0
32,0,262092,2,13.0,0,1,0,0,0,50,0,1
34,0,178623,2,13.0,0,1,4,1,1,35,0,0
53,2,25820,4,11.0,2,2,1,3,0,48,0,0
55,0,113912,4,10.0,0,1,4,0,1,20,0,0
32,3,198211,1,10.0,1,3,1,0,0,38,0,0
55,0,35551,0,9.0,2,0,1,0,0,40,0,0
29,5,360186,0,9.0,1,5,3,0,0,40,0,0
38,0,252897,1,10.0,2,4,2,0,1,25,0,0
42,0,180096,0,9.0,0,8,0,0,0,60,0,0
34,0,183473,0,9.0,2,7,2,0,1,40,0,0
41,0,244522,0,9.0,0,0,0,0,0,42,0,1
22,0,190916,5,7.0,2,4,5,0,1,25,0,0
51,0,173987,10,5.0,0,4,0,0,0,40,0,0
35,0,124483,2,13.0,1,4,1,2,0,50,0,1
27,1,227332,2,10.0,1,4,5,2,0,50,0,0
39,0,78171,1,10.0,5,3,3,3,1,40,0,0
47,0,652784,7,6.0,0,6,0,0,0,40,0,0
38,0,153976,0,9.0,0,0,0,0,0,40,0,0
22,0,388885,0,9.0,0,0,0,0,0,45,0,0
66,0,114447,4,11.0,4,1,1,0,1,35,0,0
19,0,356717,1,10.0,1,0,2,0,1,25,0,0
56,0,199763,1,10.0,0,0,0,0,0,45,0,0
35,0,143231,4,11.0,0,3,0,0,0,44,0,1
24,0,33088,5,7.0,1,8,1,0,0,40,0,0
28,0,312372,0,9.0,0,2,0,1,0,40,0,1
72,0,76860,0,9.0,0,0,0,2,0,1,0,0
18,0,25837,5,10.0,1,0,2,0,0,72,0,0
50,1,32372,0,9.0,0,9,0,0,0,30,0,0
48,0,501671,0,9.0,2,6,1,1,0,48,0,0
50,0,240496,1,10.0,2,10,1,0,1,36,0,0
36,0,181705,5,7.0,0,7,0,0,0,40,0,0
34,0,103651,1,10.0,0,2,0,0,0,40,0,1
63,0,298699,6,12.0,0,2,0,0,0,40,0,1
31,1,24504,0,9.0,1,0,3,0,0,50,0,0
68,0,351402,12,10.0,0,0,0,0,0,70,0,0
78,0,91534,2,13.0,0,0,0,0,0,3,0,0
53,1,321865,9,15.0,2,1,1,0,0,60,0,1
20,0,229826,1,10.0,1,0,2,0,0,25,0,0
27,2,85918,2,13.0,0,11,0,0,0,68,0,0
49,3,131302,4,11.0,2,3,1,1,1,44,0,0
49,2,159641,2,13.0,2,2,3,0,1,40,0,0
26,3,205333,2,10.0,1,1,1,0,1,10,0,0
36,0,220511,1,10.0,0,0,0,0,0,40,0,0
18,0,99591,5,7.0,1,5,2,0,1,16,0,0
33,0,172579,0,9.0,0,0,4,0,1,40,0,0
30,0,361817,0,9.0,1,0,2,0,0,25,0,0
23,0,298623,0,9.0,1,7,2,1,0,40,0,0
46,0,192208,7,6.0,0,0,0,0,0,45,0,0
21,0,122048,1,10.0,1,3,2,0,1,29,0,0
44,1,342434,2,13.0,0,0,0,0,0,50,0,0
21,0,232569,0,9.0,1,8,1,0,0,40,0,0
27,0,153291,9,15.0,0,1,4,0,1,50,0,1
57,0,255406,0,9.0,2,0,1,0,1,44,0,0
46,0,162030,0,9.0,4,3,3,0,1,43,0,0
46,0,203039,2,13.0,0,4,0,0,0,48,0,0
36,0,135293,2,13.0,2,1,3,0,1,45,0,0
63,0,154526,1,10.0,4,5,1,0,1,40,0,0
33,0,154981,2,13.0,0,3,0,0,0,50,0,1
38,0,176335,1,10.0,0,1,0,0,0,40,0,1
35,0,164866,7,6.0,2,0,1,0,0,99,0,0
23,0,473206,0,9.0,1,0,2,1,0,32,0,0
21,0,202570,11,8.0,1,3,5,1,0,48,0,0
70,0,187891,5,7.0,0,7,0,0,0,40,0,0
32,1,267161,2,13.0,2,2,3,1,1,30,0,0
29,1,151476,4,11.0,1,3,1,0,1,40,0,0
53,4,55139,3,14.0,0,2,0,0,0,40,0,1
37,0,249720,2,13.0,1,3,3,1,1,27,0,0
28,0,191177,4,11.0,2,1,3,0,1,40,0,0
31,0,117659,5,7.0,0,7,0,0,0,40,0,1
44,0,173590,2,13.0,0,1,0,0,0,3,0,0
24,0,62952,0,9.0,1,0,2,0,0,40,0,0
40,5,134638,2,13.0,0,2,0,0,0,39,0,0
60,5,54701,2,13.0,0,1,0,0,0,40,0,0
58,3,123329,0,9.0,1,3,1,0,1,16,0,0
20,0,112387,7,6.0,1,0,2,0,0,40,0,0
42,0,125461,2,13.0,1,4,3,0,0,40,0,0
25,0,131976,2,13.0,1,2,2,0,0,55,0,0
26,0,120268,2,13.0,1,3,2,0,0,24,0,0
48,0,97176,0,9.0,2,3,5,0,1,40,0,0
22,0,155913,0,10.0,1,5,2,0,0,18,0,0
44,0,191893,0,9.0,1,5,2,0,1,24,0,0
30,0,100734,1,10.0,0,3,4,0,1,40,0,0
22,0,147655,1,10.0,1,10,1,0,1,40,0,0
52,0,145333,2,13.0,2,4,1,0,0,60,0,0
61,1,140141,1,10.0,0,0,0,0,0,40,0,0
41,1,97277,4,11.0,2,5,3,0,1,10,0,0
53,0,186303,0,9.0,1,4,1,0,0,40,0,0
55,1,153484,1,10.0,0,1,0,0,0,50,0,0
41,1,49572,1,10.0,0,2,0,0,0,60,0,0
49,0,239625,3,14.0,0,2,0,0,0,40,0,0
40,0,273425,4,11.0,0,0,0,0,0,15,0,0
53,0,79324,0,9.0,0,0,0,0,0,40,0,1
34,0,153927,0,9.0,0,0,0,0,0,40,0,0
44,0,143368,1,10.0,1,5,1,1,0,55,0,0
28,0,129460,4,11.0,0,8,4,0,1,30,1,0
37,3,241633,2,13.0,0,3,4,1,1,45,0,1
38,0,225707,0,9.0,0,6,0,0,0,40,1,1
37,0,112271,5,7.0,0,0,0,0,0,40,0,1
44,0,198096,2,13.0,0,4,0,0,0,40,0,1
31,0,345122,9,15.0,2,1,1,0,0,50,0,1
47,2,198660,2,13.0,0,1,0,0,0,40,0,1
54,0,147863,4,11.0,0,0,0,2,0,40,1,0
21,0,161415,1,10.0,1,0,1,0,0,50,0,0
62,0,232719,3,14.0,0,0,0,0,0,50,0,0
44,0,187322,2,13.0,2,7,1,0,0,40,0,0
28,2,356089,2,10.0,1,1,5,0,0,50,0,0
18,0,115258,5,7.0,1,0,2,0,0,12,0,0
38,0,165930,0,9.0,0,0,0,0,0,40,0,0
31,0,234537,2,13.0,0,1,0,0,0,50,0,1
31,4,72744,0,9.0,2,5,3,0,0,30,0,0
32,0,173449,0,9.0,0,8,0,0,0,40,0,0
19,0,230165,1,10.0,1,5,2,0,1,12,0,0
60,0,40856,0,9.0,5,0,1,0,0,40,0,0
23,3,368739,2,13.0,1,1,1,0,1,40,0,0
23,0,106957,5,7.0,1,0,2,2,0,40,1,0
36,1,27053,0,9.0,3,5,3,0,1,40,0,0
51,0,392668,12,16.0,0,2,0,0,0,84,0,1
39,0,255503,2,13.0,1,2,1,0,0,40,0,1
43,0,182437,2,10.0,1,1,1,0,0,45,0,1
32,0,155293,11,8.0,2,4,1,0,1,45,0,0
51,3,68684,8,4.0,0,7,0,0,0,40,0,0
21,0,120998,1,10.0,1,1,1,0,0,20,0,0
39,0,200153,2,13.0,2,3,1,0,0,40,0,0
19,5,27433,11,8.0,1,5,2,0,1,30,0,0
31,0,37030,6,12.0,1,0,2,0,1,25,0,0
51,0,373448,1,10.0,0,2,0,0,0,40,0,0
59,0,67841,0,9.0,0,8,0,0,0,40,0,1
38,1,403391,2,13.0,0,2,0,0,0,60,0,0
56,5,141877,2,13.0,0,3,0,0,0,40,0,1
20,0,121023,1,10.0,1,0,2,0,1,40,0,0
21,0,417668,0,9.0,1,8,2,0,0,36,0,0
18,0,25837,5,7.0,1,1,2,0,0,15,0,0
28,1,132686,3,14.0,1,1,1,0,0,40,0,0
19,2,202184,1,10.0,1,3,2,0,0,15,0,0
56,0,192845,1,10.0,0,2,0,0,0,40,0,1
31,2,50649,3,14.0,1,1,1,0,1,50,0,0
40,0,32627,3,14.0,0,1,0,0,0,60,0,0
24,5,219262,0,9.0,1,5,2,0,0,40,0,0
43,0,598606,10,5.0,3,8,3,1,1,50,0,0
28,0,54670,6,12.0,1,4,1,0,1,40,0,0
32,0,86808,1,10.0,1,5,2,0,1,38,0,0
42,0,203554,3,14.0,0,2,0,0,0,60,0,1
44,2,387770,1,10.0,4,3,3,0,1,15,0,0
44,2,409505,2,13.0,2,11,1,0,0,40,0,0
32,0,317809,2,13.0,0,2,0,0,0,50,0,0
51,2,152754,2,13.0,0,3,0,0,0,40,0,1
29,0,253003,0,9.0,1,8,1,0,0,16,0,0
61,0,178312,6,12.0,0,2,0,0,0,42,0,0
51,2,248327,2,13.0,0,7,0,1,0,40,0,1
30,5,547931,1,10.0,1,3,3,1,1,40,0,0
43,0,77373,2,13.0,0,2,0,0,0,47,0,1
24,1,32921,0,9.0,1,4,1,0,0,40,0,0
22,0,123876,1,10.0,1,5,2,0,1,20,0,0
29,0,105598,1,10.0,2,10,1,0,0,58,0,0
21,0,356772,0,9.0,1,0,3,0,1,40,0,0
46,0,155489,6,12.0,0,0,0,0,0,44,0,0
59,3,100270,3,14.0,2,1,1,0,1,60,0,0
63,2,28856,8,4.0,0,5,0,0,0,55,0,0
59,2,140478,3,14.0,0,1,0,0,0,40,0,1
40,0,29841,2,13.0,0,3,4,0,1,40,0,0
50,0,155434,0,9.0,0,8,0,0,0,40,0,1
24,0,241367,1,10.0,1,5,1,0,0,40,0,0
30,0,131415,2,13.0,1,12,1,0,1,60,0,0
31,0,175778,6,12.0,1,3,1,0,1,40,0,0
26,0,135603,3,14.0,1,2,1,0,0,48,0,0
59,5,117299,0,9.0,0,0,0,0,0,40,0,1
52,0,173991,0,9.0,0,6,0,0,0,38,0,0
30,1,157778,0,9.0,1,0,3,0,0,40,0,0
17,0,34019,5,7.0,1,5,2,0,0,20,0,0
38,0,79483,0,9.0,2,3,1,0,1,45,0,0
38,0,111128,6,12.0,0,2,0,0,0,40,0,1
23,0,220993,0,9.0,1,4,1,0,0,48,0,0
42,0,269028,12,16.0,0,1,0,0,0,40,1,0
42,3,55764,6,10.0,2,1,1,1,0,40,0,0
38,0,372484,5,7.0,1,5,2,1,1,40,0,0
26,0,149943,0,9.0,1,5,5,2,0,60,0,0
20,1,176321,1,10.0,1,6,1,0,1,40,0,0
36,0,102864,0,9.0,1,6,2,0,1,40,0,0
40,0,104397,0,9.0,0,4,2,0,1,30,0,0
20,0,107658,1,10.0,1,10,1,0,1,10,1,0
45,0,220641,1,10.0,2,2,3,0,1,40,0,0
21,0,256504,0,9.0,1,5,1,0,1,40,0,0
28,0,175710,2,13.0,1,3,1,0,1,30,0,0
44,1,273465,6,12.0,1,4,2,0,0,50,0,0
53,0,95864,12,16.0,0,1,0,0,0,50,1,1
56,0,104945,8,4.0,0,5,0,1,0,40,0,0
21,0,67244,0,9.0,1,4,3,0,1,40,0,0
42,0,187702,0,9.0,2,5,1,0,0,40,0,0
36,0,389850,0,9.0,5,0,3,1,0,50,0,0
23,0,350181,0,9.0,1,4,1,0,0,40,0,0
40,5,199303,6,12.0,0,1,0,0,0,40,0,1
57,0,112840,3,14.0,0,1,0,0,0,55,0,1
39,0,99357,3,14.0,2,1,2,0,1,40,0,0
45,0,131309,2,13.0,1,0,1,0,0,32,0,0
71,0,46836,8,4.0,3,0,1,1,0,15,0,0
27,0,258768,2,13.0,1,8,1,1,0,40,0,0
25,0,67240,2,13.0,1,1,2,0,0,35,0,0
23,0,154641,0,9.0,1,8,2,0,0,40,0,0
55,0,105582,0,9.0,0,0,0,0,0,35,0,0
31,3,176185,0,9.0,2,3,1,0,0,40,0,0
21,3,24008,1,10.0,1,0,2,0,0,35,0,0
33,0,361280,12,16.0,0,10,0,2,0,40,1,0
35,0,331831,2,13.0,0,4,0,0,0,40,0,0
49,2,229337,0,9.0,3,5,1,0,0,40,0,0
43,0,220609,1,10.0,2,10,1,0,1,50,0,0
24,0,115085,0,9.0,0,0,5,0,0,40,0,0
34,4,223267,0,9.0,0,0,0,0,0,78,0,0
39,0,191103,0,9.0,1,5,1,0,0,40,0,0
37,2,269323,1,10.0,0,2,0,0,0,40,0,1
40,0,220609,1,10.0,2,2,1,0,1,40,0,0
39,0,30056,1,10.0,2,0,3,0,0,40,0,0
28,0,131298,0,9.0,1,5,1,0,0,60,0,0
40,0,359389,2,10.0,2,5,3,2,1,40,1,0
38,0,132879,2,13.0,0,2,0,0,0,40,0,1
35,3,28738,2,13.0,1,3,1,0,1,40,0,0
34,0,112115,9,15.0,0,1,0,0,0,55,0,1
47,5,471990,3,14.0,0,2,0,1,0,40,0,1
32,0,101345,3,14.0,1,1,2,0,1,40,0,0
28,4,153291,0,10.0,1,3,2,0,1,35,0,0
47,2,39986,2,13.0,0,1,0,0,0,40,0,0
49,0,459556,4,11.0,0,0,0,1,0,50,0,0
38,2,162613,3,14.0,1,1,1,0,1,60,0,0
31,0,180656,2,13.0,1,5,1,0,0,40,0,0
57,0,71367,0,9.0,2,5,3,0,1,40,0,0
62,0,368476,13,3.0,0,9,0,0,0,24,1,0
43,0,177937,2,13.0,1,1,1,0,0,40,0,1
47,3,30575,1,10.0,0,1,0,0,0,50,0,0
52,0,163027,0,9.0,2,0,3,0,1,50,0,0
28,0,77760,0,9.0,1,5,3,0,0,40,0,0
42,0,192712,0,9.0,3,5,3,0,1,25,0,0
37,0,172538,0,9.0,1,6,2,0,0,40,0,0
18,0,184016,5,10.0,1,4,2,0,1,20,0,0
23,3,231929,11,8.0,1,5,1,0,0,20,0,0
33,0,122672,0,9.0,0,9,0,0,0,50,0,0
54,0,169785,3,10.0,1,0,1,0,1,40,0,0
49,0,251180,8,4.0,0,7,0,0,0,50,0,0
19,0,178147,1,10.0,1,8,2,0,0,10,0,0
42,5,31621,6,12.0,2,3,1,0,1,40,0,0
59,2,238431,0,9.0,2,3,3,0,1,38,0,0
22,0,162343,1,10.0,1,3,5,1,0,22,0,0
24,0,334105,5,7.0,1,0,1,0,1,30,0,0
42,0,121718,1,10.0,0,3,0,0,0,40,1,0
43,0,212847,1,10.0,2,6,1,0,0,40,0,0
49,1,99335,1,10.0,0,4,0,0,0,50,0,0
27,0,160786,5,7.0,3,0,1,0,0,45,1,0
34,0,107417,0,9.0,0,0,0,0,0,40,0,0
24,0,138938,1,10.0,2,3,1,0,1,40,0,0
57,5,42298,3,14.0,0,2,0,1,0,40,0,1
40,0,126701,10,5.0,1,7,1,0,0,45,0,0
30,0,162442,1,10.0,1,0,2,0,1,40,0,0
23,2,145112,2,13.0,1,1,2,0,1,43,0,0
51,0,317396,1,10.0,2,3,3,0,1,40,0,0
23,0,200973,0,9.0,1,3,1,0,1,40,0,0
52,3,145072,3,14.0,2,1,1,0,1,40,0,0
41,0,160893,6,12.0,1,3,1,0,1,45,0,0
42,0,139126,1,10.0,0,10,0,0,0,40,0,1
54,0,466502,8,4.0,4,5,3,0,0,30,0,0
41,2,177599,2,10.0,2,1,3,0,1,35,0,0
34,0,287737,1,10.0,0,2,4,0,1,40,0,1
68,1,197015,0,9.0,0,9,0,0,0,45,0,0
38,0,177121,1,10.0,3,5,1,0,1,58,0,0
33,0,178587,1,10.0,3,1,3,0,1,37,0,0
58,4,100960,0,9.0,0,4,0,0,0,50,0,0
44,0,252930,7,6.0,2,3,3,4,1,42,0,0
47,2,33114,5,7.0,2,8,3,3,0,50,0,0
53,0,167033,1,10.0,1,2,1,1,1,40,0,0
30,0,226296,3,14.0,0,1,0,0,0,40,0,1
18,0,278141,5,7.0,0,5,0,0,0,35,0,0
23,0,306639,10,5.0,0,6,0,0,0,40,0,0
50,5,306707,0,9.0,1,3,3,1,1,12,0,0
43,0,230684,0,9.0,0,6,0,0,0,40,0,1
61,0,203849,1,10.0,2,0,1,0,1,40,0,0
44,0,344060,2,13.0,1,1,1,0,0,40,0,1
28,0,320862,1,10.0,2,4,1,0,1,40,0,0
43,0,184105,0,10.0,0,8,0,0,0,50,0,0
17,0,317702,10,5.0,1,5,2,1,1,40,0,0
46,0,106662,2,13.0,3,4,1,0,0,55,0,1
35,0,163582,7,6.0,2,0,3,0,1,16,0,0
24,0,403107,13,10.0,1,8,5,0,0,40,1,0
50,0,421132,0,9.0,0,0,0,0,0,40,0,0
47,0,29438,0,9.0,2,7,1,0,0,70,0,0
18,0,335665,5,7.0,1,5,5,1,1,24,0,0
36,5,253627,1,10.0,0,3,0,0,0,40,1,1
38,3,103925,0,9.0,2,5,3,0,1,20,0,0
42,0,202466,6,12.0,2,1,3,0,1,45,0,0
51,0,138358,7,6.0,2,0,1,1,1,35,0,0
39,0,269548,14,2.0,0,8,0,0,0,70,1,0
46,0,58683,2,10.0,0,2,0,0,0,55,0,1
25,0,139730,0,9.0,0,0,0,0,0,80,0,1
28,0,198493,6,12.0,1,3,5,0,0,35,0,0
